Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00     208/208         bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [357]
-----------------------------------------------
                0.00    0.01       1/208         _GLOBAL__sub_I__Z10PoleMatrixdd [99]
                0.00    0.38      63/208         VarEqn(double, Matrix&) [11]
                0.00    0.86     144/208         Accel(double, Matrix&) [5]
[25]     0.5    0.00    1.24     208         PoleMatrix(double, double) [25]
                0.00    0.62     207/622         R_x(double) [21]
                0.00    0.62     207/416         R_y(double) [26]
                0.00    0.01     207/2894        Matrix::operator*(Matrix&) [45]
-----------------------------------------------
                0.00    0.00       1/416         LTC(double, double) [98]
                0.00    0.00       1/416         _GLOBAL__sub_I__Z3R_yd [107]
                0.00    0.62     207/416         PoleMatrix(double, double) [25]
                0.00    0.62     207/416         PrecMatrix(double, double) [20]
[26]     0.5    0.00    1.24     416         R_y(double) [26]
                0.35    0.89     415/5071        zeros(int, int) [13]
                0.00    0.00    3735/153340513     Matrix::operator()(int, int) [6]
-----------------------------------------------
                0.00    0.00       1/208         _GLOBAL__sub_I__Z10EqnEquinoxd [101]
                0.00    0.74     207/208         gast(double) [28]
[27]     0.3    0.00    0.74     208         EqnEquinox(double) [27]
                0.02    0.72     207/415         NutAngles(double) [22]
                0.00    0.00     207/414         std::tuple_element<0ul, std::tuple<double, double> >::type&& std::get<0ul, double, double>(std::tuple<double, double>&&) [108]
                0.00    0.00     207/414         std::tuple_element<1ul, std::tuple<double, double> >::type&& std::get<1ul, double, double>(std::tuple<double, double>&&) [109]
                0.00    0.00     207/414         MeanObliquity(double) [248]
-----------------------------------------------
                0.00    0.74     207/207         GHAMatrix(double) [23]
[28]     0.3    0.00    0.74     207         gast(double) [28]
                0.00    0.74     207/208         EqnEquinox(double) [27]
                0.00    0.00     207/208         gmst(double) [306]
-----------------------------------------------
                0.01    0.60       1/1           main [3]
[29]     0.3    0.01    0.60       1         DE430Coeff(int, int) [29]
                0.60    0.00 2330700/153340513     Matrix::operator()(int, int) [6]
                0.00    0.00       1/5071        zeros(int, int) [13]
                0.00    0.00       1/56637       Matrix::operator=(Matrix&) [8]
-----------------------------------------------
                                                 <spontaneous>
[30]     0.2    0.47    0.00                 fscanf [30]
-----------------------------------------------
                0.00    0.00     144/39370       extract_row(Matrix&, int) [44]
                0.00    0.00     454/39370       extract_column(Matrix&, int) [95]
                0.07    0.00    7921/39370       union_vector(Matrix&, Matrix&) [36]
                0.11    0.00   11710/39370       zeros(int) [41]
                0.18    0.00   19141/39370       extract_vector(Matrix&, int, int) [32]
[31]     0.2    0.36    0.00   39370         Matrix::Matrix(int) [31]
-----------------------------------------------
                0.00    0.00       7/19141       main [3]
                0.00    0.00     126/19141       VarEqn(double, Matrix&) [11]
                0.00    0.00     288/19141       Accel(double, Matrix&) [5]
                0.04    0.23   18720/19141       JPL_Eph_DE430(double) [9]
[32]     0.1    0.04    0.24   19141         extract_vector(Matrix&, int, int) [32]
                0.18    0.00   19141/39370       Matrix::Matrix(int) [31]
                0.07    0.00  400290/1537222     Matrix::operator()(int) [35]
-----------------------------------------------
                                                 <spontaneous>
[33]     0.1    0.00    0.28                 _GLOBAL__sub_I__Z6VarEqndR6Matrix [33]
                0.00    0.28       1/64          VarEqn(double, Matrix&) [11]
-----------------------------------------------
                                                 <spontaneous>
[34]     0.1    0.00    0.28                 _GLOBAL__sub_I__Z5AcceldR6Matrix [34]
                0.00    0.28       1/145         Accel(double, Matrix&) [5]
-----------------------------------------------
                0.00    0.00       3/1537222     Position(double, double, double) [141]
                0.00    0.00       6/1537222     AzElPa(Matrix&) [146]
                0.00    0.00      54/1537222     main [3]
                0.00    0.00     189/1537222     G_AccelHarmonic(Matrix&, Matrix&, int, int) [16]
                0.00    0.00     189/1537222     VarEqn(double, Matrix&) [11]
                0.00    0.00     481/1537222     DEInteg(Matrix& (*)(double, Matrix&), double, double, double, double, int, Matrix&) [2]
                0.00    0.00     603/1537222     assign_column(Matrix&, Matrix&, int) [64]
                0.00    0.00    4320/1537222     AccelPointMass(Matrix&, Matrix&, double) [51]
                0.00    0.00    5200/1537222     IERS(double, std::string) [24]
                0.00    0.00    6068/1537222     extract_column(Matrix&, int) [95]
                0.00    0.00    9945/1537222     AccelHarmonic(Matrix&, Matrix&, int, int) [10]
                0.00    0.00   20790/1537222     norm(Matrix&) [54]
                0.01    0.00   34128/1537222     JPL_Eph_DE430(double) [9]
                0.02    0.00  146880/1537222     extract_row(Matrix&, int) [44]
                0.04    0.00  216000/1537222     Cheb3D(double, int, double, double, Matrix&, Matrix&, Matrix&) [12]
                0.07    0.00  400290/1537222     extract_vector(Matrix&, int, int) [32]
                0.11    0.00  692076/1537222     union_vector(Matrix&, Matrix&) [36]
[35]     0.1    0.25    0.00 1537222         Matrix::operator()(int) [35]
-----------------------------------------------
                0.00    0.00       1/7921        main [3]
                0.00    0.00     144/7921        Accel(double, Matrix&) [5]
                0.02    0.18    7776/7921        JPL_Eph_DE430(double) [9]
[36]     0.1    0.02    0.18    7921         union_vector(Matrix&, Matrix&) [36]
                0.11    0.00  692076/1537222     Matrix::operator()(int) [35]
                0.07    0.00    7921/39370       Matrix::Matrix(int) [31]
-----------------------------------------------
                0.00    0.00     111/2513167     sign_(double, double) [142]
                0.20    0.00 2513056/2513167     IERS(double, std::string) [24]
[37]     0.1    0.20    0.00 2513167         std::abs(double) [37]
-----------------------------------------------
                                                 <spontaneous>
[38]     0.1    0.00    0.20                 _GLOBAL__sub_I__Z13JPL_Eph_DE430d [38]
                0.00    0.20       1/145         JPL_Eph_DE430(double) [9]
-----------------------------------------------
                                                 <spontaneous>
[39]     0.1    0.00    0.20                 _GLOBAL__sub_I__Z15G_AccelHarmonicR6MatrixS0_ii [39]
                0.00    0.20       1/64          G_AccelHarmonic(Matrix&, Matrix&, int, int) [16]
-----------------------------------------------
                0.00    0.00       1/6827        TimeUpdate(Matrix&, Matrix&, double) [130]
                0.00    0.00      11/6827        main [3]
                0.00    0.00     126/6827        VarEqn(double, Matrix&) [11]
                0.01    0.00     452/6827        DEInteg(Matrix& (*)(double, Matrix&), double, double, double, double, int, Matrix&) [2]
                0.02    0.01    1440/6827        Accel(double, Matrix&) [5]
                0.02    0.01    1872/6827        JPL_Eph_DE430(double) [9]
                0.04    0.02    2925/6827        AccelHarmonic(Matrix&, Matrix&, int, int) [10]
[40]     0.1    0.09    0.04    6827         transpose(Matrix&) [40]
                0.03    0.00    6827/24997       Matrix::Matrix(int, int) [46]
                0.02    0.00   66090/153340513     Matrix::operator()(int, int) [6]
-----------------------------------------------
                0.00    0.00       1/11710       Position(double, double, double) [141]
                0.00    0.00       3/11710       main [3]
                0.00    0.00       6/11710       DEInteg(Matrix& (*)(double, Matrix&), double, double, double, double, int, Matrix&) [2]
                0.00    0.00     315/11710       G_AccelHarmonic(Matrix&, Matrix&, int, int) [16]
                0.00    0.01     585/11710       AccelHarmonic(Matrix&, Matrix&, int, int) [10]
                0.00    0.01    1440/11710       AccelPointMass(Matrix&, Matrix&, double) [51]
                0.00    0.02    1872/11710       JPL_Eph_DE430(double) [9]
                0.00    0.07    7488/11710       Cheb3D(double, int, double, double, Matrix&, Matrix&, Matrix&) [12]
[41]     0.0    0.00    0.12   11710         zeros(int) [41]
                0.11    0.00   11710/39370       Matrix::Matrix(int) [31]
                0.01    0.00   37068/153340513     Matrix::operator()(int, int) [6]
-----------------------------------------------
                0.00    0.10     208/208         std::tuple<double, double, double, double, double, double, double, double, double>::tuple<double&, double&, double&, double&, double&, double&, double&, double&, double&, true, true>(std::tuple<double&, double&, double&, double&, double&, double&, double&, double&, double&>&&) [43]
[42]     0.0    0.00    0.10     208         std::_Tuple_impl<0ul, double, double, double, double, double, double, double, double, double>::_Tuple_impl<double&, double&, double&, double&, double&, double&, double&, double&, double&>(std::_Tuple_impl<0ul, double&, double&, double&, double&, double&, double&, double&, double&, double&>&&) [42]
                0.02    0.08     208/208         std::_Tuple_impl<1ul, double, double, double, double, double, double, double, double>::_Tuple_impl<double&, double&, double&, double&, double&, double&, double&, double&>(std::_Tuple_impl<1ul, double&, double&, double&, double&, double&, double&, double&, double&>&&) [47]
                0.01    0.00     208/830         std::_Head_base<0ul, double, false>::_Head_base<double&>(double&) [66]
                0.00    0.00     208/209         std::_Tuple_impl<0ul, double&, double&, double&, double&, double&, double&, double&, double&, double&>::_M_tail(std::_Tuple_impl<0ul, double&, double&, double&, double&, double&, double&, double&, double&, double&>&) [274]
                0.00    0.00     208/208         std::remove_reference<std::_Tuple_impl<1ul, double&, double&, double&, double&, double&, double&, double&, double&>&>::type&& std::move<std::_Tuple_impl<1ul, double&, double&, double&, double&, double&, double&, double&, double&>&>(std::_Tuple_impl<1ul, double&, double&, double&, double&, double&, double&, double&, double&>&) [345]
